# removed	tp	fp	tn	fn	nonsig	lowmet	tested	de	accu	recall
# P-val cutoff: 0.05
# DE metabolites: C03758,C00078,C00037
# Significant pathways: 6
20	6	0	42	5	5	0	46	5	0.91	0.55
30	6	0	42	5	5	0	46	5	0.91	0.55
40	6	0	42	5	5	0	45	4	0.91	0.55
50	6	0	42	5	5	0	45	4	0.91	0.55
60	5	0	42	6	6	0	45	4	0.89	0.45
70	0	0	42	11	7	4	26	2	0.79	0.00
80	0	0	42	11	7	4	26	2	0.79	0.00
90	0	0	42	11	7	4	26	2	0.79	0.00
# DE metabolites: C02679,C06423,C00137,C00249,C01571
# Significant pathways: 1
0	1	0	8	0	0	0	9	5	1.00	1.00
10	1	0	8	0	0	0	9	5	1.00	1.00
20	1	0	8	0	0	0	9	5	1.00	1.00
30	1	0	8	0	0	0	9	5	1.00	1.00
40	1	0	8	0	0	0	9	4	1.00	1.00
50	0	0	8	1	1	0	9	3	0.89	0.00
60	0	0	8	1	1	0	9	3	0.89	0.00
70	0	0	8	1	1	0	9	2	0.89	0.00
80	0	0	8	1	1	0	9	2	0.89	0.00
90	0	0	8	1	1	0	9	2	0.89	0.00
# DE metabolites: C00022,C00219,C00078,C00037
# Significant pathways: 7
0	7	0	55	0	0	0	62	4	1.00	1.00
10	7	0	55	0	0	0	62	4	1.00	1.00
20	7	1	54	0	0	0	62	4	0.98	1.00
30	7	1	54	0	0	0	62	4	0.98	1.00
40	6	1	54	1	1	0	62	4	0.97	0.86
50	6	1	54	1	1	0	62	4	0.97	0.86
60	1	0	55	6	6	0	62	4	0.90	0.14
70	0	0	55	7	7	0	59	3	0.89	0.00
80	0	0	55	7	1	6	20	1	0.89	0.00
90	0	0	55	7	1	6	20	1	0.89	0.00
# DE metabolites: C00122,C00026,C00187
# Significant pathways: 3
0	3	0	28	0	0	0	31	3	1.00	1.00
10	3	0	28	0	0	0	31	3	1.00	1.00
20	1	0	28	2	2	0	25	2	0.94	0.33
30	1	0	28	2	2	0	25	2	0.94	0.33
40	0	0	28	3	3	0	25	2	0.90	0.00
50	1	0	28	2	2	0	25	2	0.94	0.33
60	1	0	28	2	2	0	25	2	0.94	0.33
70	2	5	23	1	0	1	10	1	0.81	0.67
80	2	6	22	1	0	1	10	1	0.77	0.67
90	0	0	28	3	2	1	10	1	0.90	0.00
# DE metabolites: C03758,C00187,C00037
# Significant pathways: 4
0	4	0	31	0	0	0	35	3	1.00	1.00
10	4	0	31	0	0	0	35	3	1.00	1.00
20	4	0	31	0	0	0	35	3	1.00	1.00
30	3	0	31	1	1	0	35	3	0.97	0.75
40	3	0	31	1	1	0	35	3	0.97	0.75
50	4	0	31	0	0	0	35	3	1.00	1.00
60	1	0	31	3	3	0	25	2	0.91	0.25
70	1	0	31	3	3	0	25	2	0.91	0.25
80	2	6	25	2	0	2	10	1	0.77	0.50
90	0	0	31	4	2	2	10	1	0.89	0.00
# DE metabolites: C00246,C01384,C00164,C00022,C00233,C00334,C00026,C06142
# Significant pathways: 5
0	5	0	44	0	0	0	49	8	1.00	1.00
10	4	0	44	1	1	0	40	7	0.98	0.80
20	4	1	43	1	1	0	38	6	0.96	0.80
30	4	1	43	1	1	0	38	6	0.96	0.80
40	1	0	44	4	4	0	38	6	0.92	0.20
50	1	0	44	4	4	0	38	5	0.92	0.20
60	1	0	44	4	4	0	38	5	0.92	0.20
70	1	0	44	4	4	0	32	4	0.92	0.20
80	2	0	44	3	0	3	7	3	0.94	0.40
90	0	0	44	5	1	4	1	1	0.90	0.00
# DE metabolites: C00116,C00184,C00037
# Significant pathways: 1
0	1	0	20	0	0	0	21	3	1.00	1.00
10	1	0	20	0	0	0	21	3	1.00	1.00
20	1	0	20	0	0	0	21	3	1.00	1.00
30	1	0	20	0	0	0	21	3	1.00	1.00
40	1	0	20	0	0	0	21	3	1.00	1.00
50	0	0	20	1	1	0	21	2	0.95	0.00
60	0	0	20	1	1	0	21	2	0.95	0.00
70	0	0	20	1	1	0	21	2	0.95	0.00
80	0	0	20	1	1	0	6	1	0.95	0.00
90	0	0	20	1	1	0	6	1	0.95	0.00
# DE metabolites: C00036,C00469,C00022
# Significant pathways: 1
0	1	0	30	0	0	0	31	3	1.00	1.00
10	1	12	18	0	0	0	29	2	0.61	1.00
20	1	6	24	0	0	0	29	2	0.81	1.00
30	1	6	24	0	0	0	29	2	0.81	1.00
40	0	0	30	1	1	0	28	1	0.97	0.00
50	0	0	30	1	1	0	28	1	0.97	0.00
60	0	0	30	1	1	0	28	1	0.97	0.00
70	0	0	30	1	1	0	28	1	0.97	0.00
80	0	0	30	1	0	1	0	0	0.97	0.00
90	0	0	30	1	0	1	0	0	0.97	0.00
# DE metabolites: C00042,C00022
# Significant pathways: 17
0	17	0	16	0	0	0	33	2	1.00	1.00
10	17	0	16	0	0	0	33	2	1.00	1.00
20	17	1	15	0	0	0	33	2	0.97	1.00
30	17	2	14	0	0	0	33	2	0.94	1.00
40	10	0	16	7	7	0	33	2	0.79	0.59
50	10	0	16	7	7	0	33	2	0.79	0.59
60	9	0	16	8	8	0	33	2	0.76	0.53
70	0	0	16	17	16	1	28	1	0.48	0.00
80	0	0	16	17	0	17	0	0	0.48	0.00
90	0	0	16	17	0	17	0	0	0.48	0.00
# DE metabolites: C00026,C00022,C00137,C01620
# Significant pathways: 3
0	3	0	35	0	0	0	38	4	1.00	1.00
10	3	0	35	0	0	0	38	4	1.00	1.00
20	3	0	35	0	0	0	38	4	1.00	1.00
30	3	0	35	0	0	0	38	4	1.00	1.00
40	3	0	35	0	0	0	38	4	1.00	1.00
50	3	0	35	0	0	0	38	4	1.00	1.00
60	1	0	35	2	2	0	38	4	0.95	0.33
70	1	0	35	2	2	0	32	2	0.95	0.33
80	0	0	35	3	1	2	5	1	0.92	0.00
90	0	0	35	3	1	2	5	1	0.92	0.00
# DE metabolites: C00158,C00042,C00022,C01595,C00122,C00219,C00026
# Significant pathways: 16
0	16	0	45	0	0	0	61	7	1.00	1.00
10	14	0	45	2	2	0	61	7	0.97	0.88
20	10	0	45	6	6	0	59	6	0.90	0.62
30	10	0	45	6	6	0	59	6	0.90	0.62
40	10	0	45	6	6	0	59	6	0.90	0.62
50	12	0	45	4	4	0	59	6	0.93	0.75
60	5	0	45	11	11	0	59	6	0.82	0.31
70	0	0	45	16	13	3	49	4	0.74	0.00
80	0	0	45	16	6	10	26	3	0.74	0.00
90	0	0	45	16	6	10	26	3	0.74	0.00
# DE metabolites: C03758,C00233,C00109,C00022
# Significant pathways: 2
0	2	0	40	0	0	0	42	4	1.00	1.00
10	2	0	40	0	0	0	42	4	1.00	1.00
20	2	0	40	0	0	0	42	4	1.00	1.00
30	2	0	40	0	0	0	42	4	1.00	1.00
40	1	0	40	1	1	0	42	4	0.98	0.50
50	1	0	40	1	1	0	42	4	0.98	0.50
60	0	0	40	2	2	0	29	2	0.95	0.00
70	1	0	40	1	1	0	29	2	0.98	0.50
80	0	0	40	2	1	1	2	1	0.95	0.00
90	0	0	40	2	0	2	0	0	0.95	0.00
# DE metabolites: C00219,C00078
# Significant pathways: 21
0	21	0	7	0	0	0	28	2	1.00	1.00
10	21	3	4	0	0	0	28	2	0.89	1.00
20	15	0	7	6	6	0	28	2	0.79	0.71
30	15	0	7	6	6	0	28	2	0.79	0.71
40	1	0	7	20	20	0	28	2	0.29	0.05
50	1	0	7	20	20	0	28	2	0.29	0.05
60	1	0	7	20	20	0	28	2	0.29	0.05
70	14	0	7	7	4	3	20	1	0.75	0.67
80	0	0	7	21	18	3	20	1	0.25	0.00
90	0	0	7	21	18	3	20	1	0.25	0.00
# DE metabolites: C00078,C00864,C00022,C00037
# Significant pathways: 7
0	7	0	38	0	0	0	45	4	1.00	1.00
10	6	1	37	1	1	0	43	3	0.96	0.86
20	6	1	37	1	1	0	43	3	0.96	0.86
30	6	1	37	1	1	0	43	3	0.96	0.86
40	6	1	37	1	1	0	43	3	0.96	0.86
50	6	1	37	1	1	0	43	3	0.96	0.86
60	6	1	37	1	1	0	43	3	0.96	0.86
70	4	1	37	3	3	0	39	2	0.91	0.57
80	0	0	38	7	0	7	0	0	0.84	0.00
90	0	0	38	7	0	7	0	0	0.84	0.00
# DE metabolites: C00346,C00219
# Significant pathways: 21
0	21	0	2	0	0	0	23	2	1.00	1.00
10	21	1	1	0	0	0	23	2	0.96	1.00
20	21	1	1	0	0	0	23	2	0.96	1.00
30	15	0	2	6	6	0	23	2	0.74	0.71
40	16	0	2	5	5	0	23	2	0.78	0.76
50	18	1	1	3	0	3	20	1	0.83	0.86
60	18	1	1	3	0	3	20	1	0.83	0.86
70	14	0	2	7	4	3	20	1	0.70	0.67
80	0	0	2	21	18	3	20	1	0.09	0.00
90	0	0	2	21	18	3	20	1	0.09	0.00
# DE metabolites: C00219,C00078,C00137
# Significant pathways: 1
0	1	0	32	0	0	0	33	3	1.00	1.00
10	1	0	32	0	0	0	33	3	1.00	1.00
20	1	0	32	0	0	0	33	3	1.00	1.00
30	1	0	32	0	0	0	33	3	1.00	1.00
40	1	0	32	0	0	0	33	3	1.00	1.00
50	0	0	32	1	1	0	33	3	0.97	0.00
60	0	0	32	1	1	0	33	3	0.97	0.00
70	0	0	32	1	1	0	25	2	0.97	0.00
80	0	0	32	1	1	0	25	2	0.97	0.00
90	0	0	32	1	1	0	25	2	0.97	0.00
# DE metabolites: C00158,C00042,C00036,C00022,C00086,C00334
# Significant pathways: 12
0	12	0	36	0	0	0	48	6	1.00	1.00
10	6	1	35	6	6	0	41	5	0.85	0.50
20	7	1	35	5	5	0	41	5	0.88	0.58
30	7	1	35	5	5	0	41	5	0.88	0.58
40	8	1	35	4	4	0	40	4	0.90	0.67
50	8	1	35	4	4	0	40	4	0.90	0.67
60	6	1	35	6	6	0	40	4	0.85	0.50
70	4	0	36	8	6	2	35	3	0.83	0.33
80	0	0	36	12	7	5	13	2	0.75	0.00
90	0	0	36	12	7	5	13	2	0.75	0.00
# DE metabolites: C03758,C00026,C00116,C00184,C00187
# Significant pathways: 2
0	2	0	40	0	0	0	42	5	1.00	1.00
10	2	0	40	0	0	0	42	5	1.00	1.00
20	1	0	40	1	1	0	42	5	0.98	0.50
30	1	0	40	1	1	0	42	5	0.98	0.50
40	1	0	40	1	1	0	42	5	0.98	0.50
50	1	0	40	1	1	0	42	4	0.98	0.50
60	0	0	40	2	2	0	30	3	0.95	0.00
70	0	0	40	2	2	0	16	2	0.95	0.00
80	0	0	40	2	2	0	16	2	0.95	0.00
90	0	0	40	2	2	0	16	2	0.95	0.00
# DE metabolites: C00078,C00219,C00109,C00022
# Significant pathways: 3
0	3	0	52	0	0	0	55	4	1.00	1.00
10	3	0	52	0	0	0	55	4	1.00	1.00
20	3	0	52	0	0	0	55	4	1.00	1.00
30	3	0	52	0	0	0	55	4	1.00	1.00
40	3	0	52	0	0	0	55	4	1.00	1.00
50	1	0	52	2	2	0	55	4	0.96	0.33
60	0	0	52	3	3	0	54	3	0.95	0.00
70	0	0	52	3	3	0	48	2	0.95	0.00
80	0	0	52	3	1	2	20	1	0.95	0.00
90	0	0	52	3	1	2	20	1	0.95	0.00
# DE metabolites: C00086,C03758,C00037
# Significant pathways: 3
0	3	0	29	0	0	0	32	3	1.00	1.00
10	3	0	29	0	0	0	32	3	1.00	1.00
20	3	0	29	0	0	0	32	3	1.00	1.00
30	3	0	29	0	0	0	32	3	1.00	1.00
40	3	0	29	0	0	0	32	3	1.00	1.00
50	3	0	29	0	0	0	32	3	1.00	1.00
60	1	0	29	2	2	0	21	2	0.94	0.33
70	1	0	29	2	2	0	21	2	0.94	0.33
80	1	5	24	2	0	2	7	1	0.78	0.33
90	0	0	29	3	1	2	7	1	0.91	0.00
# DE metabolites: C03758,C00379,C00116,C00022
# Significant pathways: 1
0	1	0	44	0	0	0	45	4	1.00	1.00
10	1	0	44	0	0	0	45	4	1.00	1.00
20	1	0	44	0	0	0	45	4	1.00	1.00
30	1	0	44	0	0	0	45	4	1.00	1.00
40	1	0	44	0	0	0	45	4	1.00	1.00
50	1	0	44	0	0	0	45	4	1.00	1.00
60	1	0	44	0	0	0	33	3	1.00	1.00
70	1	0	44	0	0	0	33	3	1.00	1.00
80	1	1	43	0	0	0	6	2	0.98	1.00
90	1	0	44	0	0	0	6	2	1.00	1.00
# DE metabolites: C00022,C00219,C00187
# Significant pathways: 2
0	2	0	54	0	0	0	56	3	1.00	1.00
10	2	0	54	0	0	0	56	3	1.00	1.00
20	2	0	54	0	0	0	56	3	1.00	1.00
30	2	0	54	0	0	0	56	3	1.00	1.00
40	2	0	54	0	0	0	56	3	1.00	1.00
50	0	0	54	2	2	0	56	3	0.96	0.00
60	0	0	54	2	2	0	56	3	0.96	0.00
70	0	0	54	2	2	0	56	3	0.96	0.00
80	2	0	54	0	0	0	28	2	1.00	1.00
90	0	0	54	2	2	0	28	2	0.96	0.00
# DE metabolites: C01595,C00026,C00219,C00022
# Significant pathways: 3
0	3	0	51	0	0	0	54	4	1.00	1.00
10	3	0	51	0	0	0	54	4	1.00	1.00
20	3	0	51	0	0	0	54	4	1.00	1.00
30	3	0	51	0	0	0	54	4	1.00	1.00
40	3	0	51	0	0	0	54	4	1.00	1.00
50	0	0	51	3	3	0	54	4	0.94	0.00
60	0	0	51	3	3	0	54	4	0.94	0.00
70	0	0	51	3	3	0	48	3	0.94	0.00
80	0	0	51	3	1	2	20	2	0.94	0.00
90	0	0	51	3	1	2	20	2	0.94	0.00
# DE metabolites: C00026,C00109,C00022
# Significant pathways: 21
0	21	0	14	0	0	0	35	3	1.00	1.00
10	11	0	14	10	10	0	35	3	0.71	0.52
20	12	0	14	9	9	0	35	3	0.74	0.57
30	11	0	14	10	10	0	35	3	0.71	0.52
40	10	0	14	11	11	0	35	3	0.69	0.48
50	8	0	14	13	13	0	35	3	0.63	0.38
60	9	0	14	12	12	0	34	2	0.66	0.43
70	0	0	14	21	19	2	28	1	0.40	0.00
80	0	0	14	21	0	21	0	0	0.40	0.00
90	0	0	14	21	0	21	0	0	0.40	0.00
# DE metabolites: C00219,C01879,C00037
# Significant pathways: 1
0	1	0	35	0	0	0	36	3	1.00	1.00
10	1	0	35	0	0	0	36	3	1.00	1.00
20	1	0	35	0	0	0	36	3	1.00	1.00
30	1	0	35	0	0	0	36	3	1.00	1.00
40	1	0	35	0	0	0	36	3	1.00	1.00
50	0	0	35	1	1	0	36	3	0.97	0.00
60	0	0	35	1	1	0	36	3	0.97	0.00
70	0	0	35	1	1	0	36	3	0.97	0.00
80	0	0	35	1	1	0	21	2	0.97	0.00
90	0	0	35	1	1	0	21	2	0.97	0.00
# DE metabolites: C00086,C03758,C00037
# Significant pathways: 3
0	3	0	29	0	0	0	32	3	1.00	1.00
10	3	0	29	0	0	0	32	3	1.00	1.00
20	3	0	29	0	0	0	32	3	1.00	1.00
30	3	0	29	0	0	0	32	3	1.00	1.00
40	3	0	29	0	0	0	32	3	1.00	1.00
50	3	0	29	0	0	0	32	3	1.00	1.00
60	1	0	29	2	2	0	21	2	0.94	0.33
70	1	0	29	2	2	0	21	2	0.94	0.33
80	1	5	24	2	0	2	7	1	0.78	0.33
90	0	0	29	3	1	2	7	1	0.91	0.00
# DE metabolites: C00086,C00026,C00379,C00116
# Significant pathways: 3
0	3	0	23	0	0	0	26	4	1.00	1.00
10	3	0	23	0	0	0	26	4	1.00	1.00
20	3	0	23	0	0	0	26	4	1.00	1.00
30	3	0	23	0	0	0	26	4	1.00	1.00
40	3	0	23	0	0	0	26	4	1.00	1.00
50	3	0	23	0	0	0	26	4	1.00	1.00
60	3	0	23	0	0	0	26	4	1.00	1.00
70	1	0	23	2	2	0	12	3	0.92	0.33
80	2	0	23	1	1	0	12	3	0.96	0.67
90	0	0	23	3	3	0	12	3	0.88	0.00
# DE metabolites: C00122,C00042,C00109,C00022
# Significant pathways: 15
0	15	0	21	0	0	0	36	4	1.00	1.00
10	14	0	21	1	1	0	36	4	0.97	0.93
20	14	0	21	1	1	0	33	3	0.97	0.93
30	12	0	21	3	3	0	33	3	0.92	0.80
40	13	0	21	2	2	0	33	3	0.94	0.87
50	12	0	21	3	3	0	33	3	0.92	0.80
60	9	0	21	6	6	0	33	2	0.83	0.60
70	0	0	21	15	13	2	28	1	0.58	0.00
80	0	0	21	15	0	15	0	0	0.58	0.00
90	0	0	21	15	0	15	0	0	0.58	0.00
# DE metabolites: C03758,C05587,C00219
# Significant pathways: 19
0	19	0	14	0	0	0	33	3	1.00	1.00
10	19	3	11	0	0	0	33	3	0.91	1.00
20	18	12	2	1	1	0	33	2	0.61	0.95
30	18	3	11	1	1	0	33	2	0.88	0.95
40	18	3	11	1	1	0	33	2	0.88	0.95
50	0	0	14	19	19	0	33	2	0.42	0.00
60	12	7	7	7	0	7	20	1	0.58	0.63
70	12	2	12	7	0	7	20	1	0.73	0.63
80	0	0	14	19	12	7	20	1	0.42	0.00
90	0	0	14	19	12	7	20	1	0.42	0.00
# DE metabolites: C00156,C00109,C05984,C00164
# Significant pathways: 1
0	1	0	10	0	0	0	11	4	1.00	1.00
10	1	0	10	0	0	0	11	4	1.00	1.00
20	1	0	10	0	0	0	11	4	1.00	1.00
30	1	0	10	0	0	0	9	3	1.00	1.00
40	1	0	10	0	0	0	9	3	1.00	1.00
50	1	0	10	0	0	0	9	3	1.00	1.00
60	1	0	10	0	0	0	6	2	1.00	1.00
70	1	0	10	0	0	0	6	2	1.00	1.00
80	1	0	10	0	0	0	6	2	1.00	1.00
90	0	0	10	1	1	0	1	1	0.91	0.00
# DE metabolites: C00026,C00346,C06772,C00022
# Significant pathways: 5
0	5	0	32	0	0	0	37	4	1.00	1.00
10	3	0	32	2	2	0	37	4	0.95	0.60
20	3	0	32	2	2	0	37	4	0.95	0.60
30	3	0	32	2	2	0	37	4	0.95	0.60
40	2	0	32	3	3	0	37	3	0.92	0.40
50	4	6	26	1	0	1	34	2	0.81	0.80
60	4	5	27	1	0	1	34	2	0.84	0.80
70	0	0	32	5	4	1	28	1	0.86	0.00
80	0	0	32	5	0	5	0	0	0.86	0.00
90	0	0	32	5	0	5	0	0	0.86	0.00
# DE metabolites: C00219,C00078,C00187
# Significant pathways: 3
0	3	0	33	0	0	0	36	3	1.00	1.00
10	3	0	33	0	0	0	36	3	1.00	1.00
20	3	0	33	0	0	0	36	3	1.00	1.00
30	3	0	33	0	0	0	36	3	1.00	1.00
40	3	0	33	0	0	0	36	3	1.00	1.00
50	3	0	33	0	0	0	36	3	1.00	1.00
60	3	0	33	0	0	0	36	3	1.00	1.00
70	2	0	33	1	1	0	28	2	0.97	0.67
80	2	0	33	1	1	0	28	2	0.97	0.67
90	0	0	33	3	3	0	28	2	0.92	0.00
# DE metabolites: C00026,C00334
# Significant pathways: 2
0	2	0	25	0	0	0	27	2	1.00	1.00
10	0	0	25	2	2	0	16	1	0.93	0.00
20	0	0	25	2	2	0	16	1	0.93	0.00
30	0	0	25	2	2	0	16	1	0.93	0.00
40	0	0	25	2	2	0	16	1	0.93	0.00
50	0	0	25	2	2	0	16	1	0.93	0.00
60	0	0	25	2	2	0	16	1	0.93	0.00
70	0	0	25	2	0	2	0	0	0.93	0.00
80	0	0	25	2	0	2	0	0	0.93	0.00
90	0	0	25	2	0	2	0	0	0.93	0.00
# DE metabolites: C00158,C00187,C00334
# Significant pathways: 1
0	1	0	27	0	0	0	28	3	1.00	1.00
10	0	0	27	1	1	0	16	2	0.96	0.00
20	0	0	27	1	1	0	16	2	0.96	0.00
30	0	0	27	1	1	0	16	2	0.96	0.00
40	0	0	27	1	1	0	16	2	0.96	0.00
50	0	0	27	1	1	0	16	2	0.96	0.00
60	0	0	27	1	1	0	16	2	0.96	0.00
70	0	0	27	1	1	0	16	2	0.96	0.00
80	0	0	27	1	1	0	16	2	0.96	0.00
90	0	0	27	1	1	0	16	2	0.96	0.00
# DE metabolites: C00026,C00022,C00219,C00078
# Significant pathways: 4
0	4	0	56	0	0	0	60	4	1.00	1.00
10	4	0	56	0	0	0	60	4	1.00	1.00
20	4	0	56	0	0	0	60	4	1.00	1.00
30	4	0	56	0	0	0	60	4	1.00	1.00
40	4	0	56	0	0	0	60	4	1.00	1.00
50	0	0	56	4	4	0	60	4	0.93	0.00
60	0	0	56	4	4	0	60	4	0.93	0.00
70	0	0	56	4	4	0	48	2	0.93	0.00
80	0	0	56	4	1	3	20	1	0.93	0.00
90	0	0	56	4	1	3	20	1	0.93	0.00
# DE metabolites: C07086,C00042,C00022,C00122,C00334,C00805
# Significant pathways: 12
0	12	0	33	0	0	0	45	6	1.00	1.00
10	10	0	33	2	2	0	37	5	0.96	0.83
20	1	0	33	11	11	0	34	4	0.76	0.08
30	1	0	33	11	11	0	34	4	0.76	0.08
40	3	0	33	9	9	0	34	3	0.80	0.25
50	9	1	32	3	3	0	33	2	0.91	0.75
60	8	1	32	4	4	0	33	2	0.89	0.67
70	0	0	33	12	9	3	28	1	0.73	0.00
80	0	0	33	12	0	12	0	0	0.73	0.00
90	0	0	33	12	0	12	0	0	0.73	0.00
# DE metabolites: C00158,C00334,C00022
# Significant pathways: 4
0	4	0	34	0	0	0	38	3	1.00	1.00
10	2	10	24	2	2	0	29	2	0.68	0.50
20	1	4	30	3	3	0	29	2	0.82	0.25
30	1	2	32	3	3	0	29	2	0.87	0.25
40	1	3	31	3	3	0	29	2	0.84	0.25
50	0	0	34	4	4	0	29	2	0.89	0.00
60	0	0	34	4	4	0	29	2	0.89	0.00
70	1	4	30	3	3	0	29	2	0.82	0.25
80	2	4	30	2	0	2	6	1	0.84	0.50
90	0	0	34	4	2	2	6	1	0.89	0.00
# DE metabolites: C00137,C01879,C00037
# Significant pathways: 1
0	1	0	19	0	0	0	20	3	1.00	1.00
10	1	0	19	0	0	0	20	3	1.00	1.00
20	1	0	19	0	0	0	20	3	1.00	1.00
30	1	0	19	0	0	0	20	3	1.00	1.00
40	1	0	19	0	0	0	20	3	1.00	1.00
50	1	0	19	0	0	0	20	3	1.00	1.00
60	0	0	19	1	1	0	20	3	0.95	0.00
70	0	0	19	1	1	0	20	3	0.95	0.00
80	0	0	19	1	1	0	6	2	0.95	0.00
90	0	0	19	1	1	0	6	2	0.95	0.00
# DE metabolites: C00122,C00042,C03758,C00334
# Significant pathways: 11
0	11	0	24	0	0	0	35	4	1.00	1.00
10	8	12	12	3	3	0	29	3	0.57	0.73
20	4	8	16	7	7	0	26	2	0.57	0.36
30	2	0	24	9	9	0	26	2	0.74	0.18
40	1	0	24	10	10	0	26	2	0.71	0.09
50	2	0	24	9	9	0	26	2	0.74	0.18
60	0	0	24	11	8	3	15	1	0.69	0.00
70	0	0	24	11	0	11	0	0	0.69	0.00
80	0	0	24	11	0	11	0	0	0.69	0.00
90	0	0	24	11	0	11	0	0	0.69	0.00
# DE metabolites: C00116,C00184,C00334
# Significant pathways: 2
0	2	0	17	0	0	0	19	3	1.00	1.00
10	1	0	17	1	1	0	6	2	0.95	0.50
20	1	0	17	1	1	0	6	2	0.95	0.50
30	1	0	17	1	1	0	6	2	0.95	0.50
40	1	0	17	1	1	0	6	2	0.95	0.50
50	0	0	17	2	2	0	6	1	0.89	0.00
60	0	0	17	2	2	0	6	1	0.89	0.00
70	0	0	17	2	2	0	6	1	0.89	0.00
80	0	0	17	2	2	0	6	1	0.89	0.00
90	0	0	17	2	2	0	6	1	0.89	0.00
# DE metabolites: C00864,C00383,C00137,C00334
# Significant pathways: 1
0	1	0	21	0	0	0	22	4	1.00	1.00
10	0	0	21	1	1	0	7	2	0.95	0.00
20	0	0	21	1	1	0	7	2	0.95	0.00
30	0	0	21	1	1	0	7	2	0.95	0.00
40	0	0	21	1	1	0	7	2	0.95	0.00
50	0	0	21	1	1	0	7	2	0.95	0.00
60	0	0	21	1	1	0	7	2	0.95	0.00
70	0	0	21	1	1	0	7	2	0.95	0.00
80	0	0	21	1	0	1	5	1	0.95	0.00
90	0	0	21	1	0	1	5	1	0.95	0.00
# DE metabolites: C00026,C00022,C00116,C00137
# Significant pathways: 5
0	5	0	36	0	0	0	41	4	1.00	1.00
10	5	0	36	0	0	0	41	4	1.00	1.00
20	5	0	36	0	0	0	41	4	1.00	1.00
30	5	0	36	0	0	0	41	4	1.00	1.00
40	5	0	36	0	0	0	41	4	1.00	1.00
50	5	0	36	0	0	0	41	4	1.00	1.00
60	5	0	36	0	0	0	41	4	1.00	1.00
70	0	0	36	5	5	0	35	3	0.88	0.00
80	1	0	36	4	2	2	9	2	0.90	0.20
90	0	0	36	5	3	2	9	2	0.88	0.00
# DE metabolites: C00026,C00036,C00037,C00334
# Significant pathways: 7
0	7	0	34	0	0	0	41	4	1.00	1.00
10	3	0	34	4	4	0	32	3	0.90	0.43
20	3	0	34	4	4	0	32	3	0.90	0.43
30	3	0	34	4	4	0	32	3	0.90	0.43
40	0	0	34	7	7	0	30	2	0.83	0.00
50	0	0	34	7	7	0	30	2	0.83	0.00
60	0	0	34	7	7	0	30	2	0.83	0.00
70	0	0	34	7	4	3	16	1	0.83	0.00
80	0	0	34	7	0	7	0	0	0.83	0.00
90	0	0	34	7	0	7	0	0	0.83	0.00
# DE metabolites: C00026,C00036,C00074,C00137,C01620
# Significant pathways: 6
0	6	0	18	0	0	0	24	5	1.00	1.00
10	6	0	18	0	0	0	24	5	1.00	1.00
20	6	0	18	0	0	0	24	5	1.00	1.00
30	6	0	18	0	0	0	24	5	1.00	1.00
40	2	0	18	4	4	0	24	4	0.83	0.33
50	2	0	18	4	4	0	24	4	0.83	0.33
60	1	0	18	5	5	0	24	4	0.79	0.17
70	0	0	18	6	1	5	5	1	0.75	0.00
80	0	0	18	6	1	5	5	1	0.75	0.00
90	0	0	18	6	1	5	5	1	0.75	0.00
# DE metabolites: C00026,C00379,C00116,C00334
# Significant pathways: 3
0	3	0	28	0	0	0	31	4	1.00	1.00
10	1	0	28	2	2	0	21	3	0.94	0.33
20	1	0	28	2	2	0	21	3	0.94	0.33
30	1	0	28	2	2	0	21	3	0.94	0.33
40	1	0	28	2	2	0	21	3	0.94	0.33
50	1	0	28	2	2	0	21	3	0.94	0.33
60	1	0	28	2	2	0	21	3	0.94	0.33
70	1	1	27	2	1	1	6	2	0.90	0.33
80	1	1	27	2	1	1	6	2	0.90	0.33
90	1	0	28	2	1	1	6	2	0.94	0.33
# DE metabolites: C00078,C00146,C00042,C00164,C01384,C03758,C05587,C00037
# Significant pathways: 6
0	6	0	38	0	0	0	44	8	1.00	1.00
10	6	3	35	0	0	0	44	8	0.93	1.00
20	5	6	32	1	1	0	44	6	0.84	0.83
30	5	4	34	1	1	0	44	6	0.89	0.83
40	5	4	34	1	1	0	44	6	0.89	0.83
50	5	4	34	1	1	0	44	5	0.89	0.83
60	4	0	38	2	1	1	35	4	0.95	0.67
70	1	0	38	5	4	1	21	2	0.89	0.17
80	0	0	38	6	2	4	6	1	0.86	0.00
90	0	0	38	6	0	6	0	0	0.86	0.00
# DE metabolites: C00864,C00219,C00429,C00383,C00187
# Significant pathways: 6
0	6	0	25	0	0	0	31	5	1.00	1.00
10	4	0	25	2	2	0	31	4	0.94	0.67
20	4	0	25	2	2	0	31	4	0.94	0.67
30	2	0	25	4	3	1	30	3	0.87	0.33
40	2	0	25	4	3	1	30	3	0.87	0.33
50	2	0	25	4	3	1	30	3	0.87	0.33
60	2	0	25	4	3	1	30	3	0.87	0.33
70	0	0	25	6	5	1	30	3	0.81	0.00
80	2	0	25	4	1	3	28	2	0.87	0.33
90	0	0	25	6	3	3	28	2	0.81	0.00
# DE metabolites: C00086,C00042,C00791,C00022,C05942
# Significant pathways: 1
0	1	0	38	0	0	0	39	5	1.00	1.00
10	1	0	38	0	0	0	39	5	1.00	1.00
20	1	0	38	0	0	0	39	5	1.00	1.00
30	1	0	38	0	0	0	39	5	1.00	1.00
